#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_100893 flag=1 multi=13.0000 len=1628	0.0000	1628	0.4791	0.0000	0	0	0	0.0000	0	0.00
k127_101970 flag=0 multi=47.1267 len=1793	0.0000	1793	0.5382	0.0000	0	0	0	0.0000	0	0.00
k127_102874 flag=0 multi=69.4474 len=355	0.0000	355	0.5746	0.0000	0	0	0	0.0000	0	0.00
k127_103475 flag=1 multi=2.0000 len=474	0.0000	474	0.3692	0.0000	0	0	0	0.0000	0	0.00
k127_104170 flag=1 multi=3.0000 len=878	3.6241	878	0.5000	100.0000	878	11	11	0.5063	3	1.81
k127_104451 flag=1 multi=3.0000 len=310	0.0000	310	0.3419	0.0000	0	0	0	0.0000	0	0.00
k127_104717 flag=1 multi=3.0000 len=302	0.0000	302	0.4338	0.0000	0	0	0	0.0000	0	0.00
k127_104729 flag=0 multi=17.2695 len=936	0.0000	936	0.4348	0.0000	0	0	0	0.0000	0	0.00
k127_105371 flag=1 multi=3.0000 len=448	0.0000	448	0.4063	0.0000	0	0	0	0.0000	0	0.00
k127_105455 flag=1 multi=3.0000 len=920	0.0000	920	0.3728	0.0000	0	0	0	0.0000	0	0.00
k127_106104 flag=1 multi=7.2897 len=769	0.0000	769	0.3966	0.0000	0	0	0	0.0000	0	0.00
k127_106480 flag=1 multi=5.0000 len=689	0.4354	689	0.5965	26.1248	180	1	1	0.6633	0	0.77
k127_107211 flag=1 multi=3.0000 len=593	3.7572	593	0.4857	100.0000	593	7	8	0.4695	3	2.41
k127_107622 flag=1 multi=6.0000 len=314	0.0000	314	0.3917	0.0000	0	0	0	0.0000	0	0.00
k127_108201 flag=1 multi=39.0000 len=4882	0.0000	4882	0.4887	0.0000	0	0	0	0.0000	0	0.00
k127_108691 flag=1 multi=1.0000 len=363	1.6446	363	0.4628	100.0000	363	2	2	0.4573	2	0.49
k127_108789 flag=1 multi=359.1254 len=4258	523.7142	4258	0.5679	100.0000	4258	7686	7678	0.5673	505	181.85
k127_109058 flag=1 multi=44.0000 len=3615	0.0000	3615	0.4404	0.0000	0	0	0	0.0000	0	0.00
k127_109603 flag=0 multi=52.2678 len=1266	43.8697	1266	0.4305	98.8152	1251	200	211	0.4116	28	33.51
k127_110705 flag=1 multi=2.0000 len=376	3.1915	376	0.4149	100.0000	376	2	6	0.4158	2	1.87
k127_110828 flag=1 multi=3.0000 len=337	3.5549	337	0.3353	100.0000	337	4	4	0.3344	3	1.56
k127_110924 flag=1 multi=3.0000 len=498	4.1064	498	0.4056	100.0000	498	7	7	0.4093	4	2.06
k127_111317 flag=1 multi=17.0000 len=1155	0.0000	1155	0.4147	0.0000	0	0	0	0.0000	0	0.00
k127_111737 flag=1 multi=4.0000 len=307	0.9577	307	0.5179	58.6319	180	2	0	0.5510	1	0.89
k127_111894 flag=1 multi=3.0000 len=453	2.6490	453	0.5430	72.8477	330	4	4	0.5167	2	2.15
k127_112238 flag=1 multi=6.0000 len=600	0.0000	600	0.5383	0.0000	0	0	0	0.0000	0	0.00
k127_113013 flag=0 multi=26.9615 len=3741	0.0000	3741	0.4619	0.0000	0	0	0	0.0000	0	0.00
k127_113445 flag=1 multi=24.0000 len=2179	0.0000	2179	0.4337	0.0000	0	0	0	0.0000	0	0.00
k127_113974 flag=1 multi=10.0000 len=604	0.0000	604	0.4172	0.0000	0	0	0	0.0000	0	0.00
k127_114017 flag=1 multi=13.0000 len=5272	0.0000	5272	0.5165	0.0000	0	0	0	0.0000	0	0.00
k127_114137 flag=1 multi=114.0000 len=1254	0.2368	1254	0.5175	18.8198	236	1	1	0.5185	0	0.53
k127_114433 flag=0 multi=59.0000 len=1974	0.0000	1974	0.5633	0.0000	0	0	0	0.0000	0	0.00
k127_114441 flag=1 multi=18.0000 len=2473	10.0514	2473	0.5059	99.9191	2471	84	83	0.5216	9	6.25
k127_114976 flag=1 multi=4.0000 len=1124	0.0000	1124	0.5089	0.0000	0	0	0	0.0000	0	0.00
k127_116599 flag=1 multi=3.0000 len=514	0.0000	514	0.3366	0.0000	0	0	0	0.0000	0	0.00
k127_116630 flag=1 multi=4.0000 len=1075	3.9767	1075	0.4140	97.5814	1049	15	14	0.4161	4	2.05
k127_117146 flag=1 multi=2.0000 len=390	0.0000	390	0.4795	0.0000	0	0	0	0.0000	0	0.00
k127_118488 flag=1 multi=3.0000 len=702	0.0000	702	0.4630	0.0000	0	0	0	0.0000	0	0.00
k127_118547 flag=1 multi=8.0000 len=1769	0.0000	1769	0.3680	0.0000	0	0	0	0.0000	0	0.00
k127_118665 flag=1 multi=1.0000 len=438	2.0548	438	0.4132	47.7169	209	6	0	0.3911	0	2.60
k127_119541 flag=1 multi=7.0000 len=414	0.0000	414	0.3043	0.0000	0	0	0	0.0000	0	0.00
k127_120039 flag=1 multi=15.0000 len=850	0.0000	850	0.4506	0.0000	0	0	0	0.0000	0	0.00
k127_120365 flag=1 multi=28.0000 len=1014	34.5158	1014	0.4329	100.0000	1014	123	117	0.4219	35	16.29
k127_120498 flag=1 multi=3.0000 len=458	0.0000	458	0.4934	0.0000	0	0	0	0.0000	0	0.00
k127_120512 flag=1 multi=1.0000 len=403	0.0000	403	0.4839	0.0000	0	0	0	0.0000	0	0.00
k127_120935 flag=0 multi=149.0592 len=1646	219.7807	1646	0.5279	99.9392	1645	1213	1277	0.5400	195	106.84
k127_121925 flag=1 multi=2.0000 len=424	0.0000	424	0.4104	0.0000	0	0	0	0.0000	0	0.00
k127_122062 flag=1 multi=2.0000 len=437	0.0000	437	0.3455	0.0000	0	0	0	0.0000	0	0.00
k127_122152 flag=1 multi=4.7249 len=1479	0.0000	1479	0.5335	0.0000	0	0	0	0.0000	0	0.00
k127_122769 flag=1 multi=4.0000 len=335	0.0000	335	0.4179	0.0000	0	0	0	0.0000	0	0.00
k127_123361 flag=1 multi=3.0000 len=493	0.0000	493	0.5720	0.0000	0	0	0	0.0000	0	0.00
k127_123921 flag=1 multi=2.0000 len=303	0.0000	303	0.3399	0.0000	0	0	0	0.0000	0	0.00
k127_125458 flag=1 multi=1.0000 len=330	0.0000	330	0.4545	0.0000	0	0	0	0.0000	0	0.00
k127_125520 flag=1 multi=8.0000 len=503	0.5905	503	0.3897	30.0199	151	1	1	0.3906	0	0.91
k127_125594 flag=1 multi=11.0000 len=1322	0.0000	1322	0.4478	0.0000	0	0	0	0.0000	0	0.00
k127_126162 flag=0 multi=13.9776 len=1692	0.0000	1692	0.4090	0.0000	0	0	0	0.0000	0	0.00
k127_126401 flag=1 multi=5.0000 len=490	0.0000	490	0.5102	0.0000	0	0	0	0.0000	0	0.00
k127_126843 flag=1 multi=6.0000 len=981	2.8940	981	0.4811	60.2446	591	10	10	0.4911	2	3.16
k127_126912 flag=1 multi=2.0000 len=592	0.0000	592	0.4797	0.0000	0	0	0	0.0000	0	0.00
k127_127054 flag=1 multi=3.0000 len=422	0.0000	422	0.3602	0.0000	0	0	0	0.0000	0	0.00
k127_127424 flag=1 multi=5.0000 len=1994	0.0000	1994	0.4468	0.0000	0	0	0	0.0000	0	0.00
k127_127735 flag=1 multi=7.0000 len=311	0.0000	311	0.4051	0.0000	0	0	0	0.0000	0	0.00
k127_127764 flag=1 multi=10.0000 len=1776	0.0000	1776	0.6227	0.0000	0	0	0	0.0000	0	0.00
k127_127765 flag=1 multi=294.4879 len=2980	364.1366	2980	0.4842	100.0000	2980	3713	3709	0.4953	353	171.73
k127_128351 flag=1 multi=2.0000 len=352	0.0000	352	0.4432	0.0000	0	0	0	0.0000	0	0.00
k127_128712 flag=1 multi=5.0000 len=637	3.2826	637	0.3673	72.3705	461	7	7	0.3592	4	2.76
k127_129219 flag=1 multi=3.0000 len=652	0.0000	652	0.3604	0.0000	0	0	0	0.0000	0	0.00
k127_129854 flag=1 multi=13.0000 len=4307	14.1493	4307	0.4572	100.0000	4307	209	210	0.4600	13	6.68
k127_131118 flag=1 multi=25.0000 len=371	0.0000	371	0.4286	0.0000	0	0	0	0.0000	0	0.00
k127_131907 flag=1 multi=4.0000 len=702	0.0000	702	0.5513	0.0000	0	0	0	0.0000	0	0.00
k127_131961 flag=1 multi=1.0000 len=395	0.0000	395	0.4962	0.0000	0	0	0	0.0000	0	0.00
k127_132020 flag=1 multi=31.2443 len=696	0.0000	696	0.4828	0.0000	0	0	0	0.0000	0	0.00
k127_132177 flag=1 multi=41.0000 len=5242	0.0000	5242	0.3703	0.0000	0	0	0	0.0000	0	0.00
k127_132458 flag=1 multi=1.0000 len=425	0.0000	425	0.4965	0.0000	0	0	0	0.0000	0	0.00
k127_132555 flag=1 multi=34.0000 len=638	0.0000	638	0.3918	0.0000	0	0	0	0.0000	0	0.00
k127_133263 flag=1 multi=2.0000 len=321	0.0000	321	0.4019	0.0000	0	0	0	0.0000	0	0.00
k127_134029 flag=1 multi=2.0000 len=453	0.0000	453	0.4194	0.0000	0	0	0	0.0000	0	0.00
k127_134181 flag=1 multi=5.0000 len=305	0.0000	305	0.4689	0.0000	0	0	0	0.0000	0	0.00
k127_134918 flag=1 multi=2.0000 len=330	0.0000	330	0.4970	0.0000	0	0	0	0.0000	0	0.00
k127_135661 flag=1 multi=4.0000 len=379	6.5383	379	0.4565	100.0000	379	8	9	0.4689	5	4.01
k127_136126 flag=1 multi=12.0000 len=3142	0.0000	3142	0.4908	0.0000	0	0	0	0.0000	0	0.00
k127_137523 flag=0 multi=29.9965 len=1839	0.0000	1839	0.4562	0.0000	0	0	0	0.0000	0	0.00
k127_137745 flag=1 multi=3.0000 len=446	0.0000	446	0.3969	0.0000	0	0	0	0.0000	0	0.00
k127_138115 flag=1 multi=6.0554 len=1048	0.0000	1048	0.5095	0.0000	0	0	0	0.0000	0	0.00
k127_138600 flag=1 multi=5.0000 len=1145	6.6777	1145	0.4384	100.0000	1145	26	27	0.4354	5	4.94
k127_138700 flag=1 multi=6.0000 len=869	8.6444	869	0.5098	100.0000	869	26	25	0.5112	9	3.43
k127_139640 flag=0 multi=251.0000 len=824	334.7257	824	0.3507	100.0000	824	940	952	0.3562	332	117.10
k127_140231 flag=1 multi=6.0000 len=1220	7.7156	1220	0.4516	100.0000	1220	32	32	0.4443	8	3.47
k127_140348 flag=1 multi=2.0000 len=381	0.0000	381	0.4751	0.0000	0	0	0	0.0000	0	0.00
k127_140733 flag=1 multi=9.0000 len=1565	0.0000	1565	0.5847	0.0000	0	0	0	0.0000	0	0.00
k127_140753 flag=1 multi=1.0000 len=393	0.0000	393	0.4936	0.0000	0	0	0	0.0000	0	0.00
k127_141059 flag=1 multi=123.0533 len=8911	0.0000	8911	0.5398	0.0000	0	0	0	0.0000	0	0.00
k127_141286 flag=1 multi=12.0000 len=729	0.0000	729	0.4170	0.0000	0	0	0	0.0000	0	0.00
k127_141569 flag=1 multi=6.0000 len=693	0.0000	693	0.5152	0.0000	0	0	0	0.0000	0	0.00
k127_142155 flag=1 multi=6.0000 len=673	5.0045	673	0.5542	100.0000	673	12	11	0.5523	5	2.39
k127_142716 flag=1 multi=12.0000 len=749	11.0961	749	0.3738	100.0000	749	29	29	0.3590	10	7.03
k127_143213 flag=1 multi=12.0000 len=5438	16.0018	5438	0.3928	100.0000	5438	297	299	0.3925	14	8.86
k127_143571 flag=0 multi=19.6824 len=445	0.0000	445	0.5326	0.0000	0	0	0	0.0000	0	0.00
k127_144160 flag=0 multi=53.1071 len=1154	67.4627	1154	0.4619	100.0000	1154	257	280	0.4586	67	25.20
k127_144227 flag=1 multi=2.0000 len=372	0.0000	372	0.4839	0.0000	0	0	0	0.0000	0	0.00
k127_144581 flag=1 multi=23.0000 len=2639	0.0000	2639	0.5191	0.0000	0	0	0	0.0000	0	0.00
k127_144684 flag=1 multi=3.0000 len=777	6.4929	777	0.4427	100.0000	777	17	17	0.4354	4	4.53
k127_144689 flag=1 multi=5.0000 len=680	0.0000	680	0.4691	0.0000	0	0	0	0.0000	0	0.00
k127_145073 flag=1 multi=9.0000 len=1277	0.0000	1277	0.4362	0.0000	0	0	0	0.0000	0	0.00
k127_145079 flag=1 multi=4.0000 len=311	0.0000	311	0.4244	0.0000	0	0	0	0.0000	0	0.00
k127_145197 flag=1 multi=4.0000 len=1085	6.8673	1085	0.5152	100.0000	1085	26	25	0.5034	6	4.38
k127_145428 flag=1 multi=17.4158 len=2883	0.0000	2883	0.3382	0.0000	0	0	0	0.0000	0	0.00
k127_145965 flag=1 multi=2.0000 len=355	1.2676	355	0.2366	98.3099	349	2	1	0.2289	1	0.48
k127_146271 flag=1 multi=4.0000 len=351	0.0000	351	0.4872	0.0000	0	0	0	0.0000	0	0.00
k127_146650 flag=1 multi=2.0000 len=410	2.6732	410	0.2902	100.0000	410	4	4	0.2774	3	1.45
k127_146709 flag=1 multi=20.4079 len=3562	0.0000	3562	0.3914	0.0000	0	0	0	0.0000	0	0.00
k127_147275 flag=1 multi=67.8433 len=5821	0.0000	5821	0.3814	0.0000	0	0	0	0.0000	0	0.00
k127_147734 flag=1 multi=2.0000 len=444	0.0000	444	0.4099	0.0000	0	0	0	0.0000	0	0.00
k127_148049 flag=0 multi=4.2661 len=360	4.5694	360	0.4472	100.0000	360	5	6	0.4394	3	3.31
k127_148173 flag=0 multi=15.4458 len=367	0.0000	367	0.4741	0.0000	0	0	0	0.0000	0	0.00
k127_148329 flag=1 multi=31.1051 len=21250	23.3046	21250	0.3249	99.1953	21079	1709	1711	0.3179	21	14.88
k127_148344 flag=1 multi=2.0000 len=424	3.5307	424	0.5519	100.0000	424	5	5	0.5377	4	1.46
k127_148388 flag=1 multi=2.0000 len=505	0.0000	505	0.3762	0.0000	0	0	0	0.0000	0	0.00
k127_148857 flag=1 multi=3.0000 len=561	0.0000	561	0.3547	0.0000	0	0	0	0.0000	0	0.00
k127_149685 flag=1 multi=1.0000 len=334	1.6886	334	0.4192	100.0000	334	2	2	0.4220	2	0.75
k127_149922 flag=1 multi=3.0000 len=424	3.1769	424	0.4057	69.5755	295	4	5	0.3801	4	2.77
k127_150470 flag=1 multi=3.0000 len=455	0.0000	455	0.3956	0.0000	0	0	0	0.0000	0	0.00
k127_151564 flag=1 multi=6.0000 len=1709	0.0000	1709	0.5857	0.0000	0	0	0	0.0000	0	0.00
k127_153427 flag=1 multi=4.0000 len=1312	0.0000	1312	0.5000	0.0000	0	0	0	0.0000	0	0.00
k127_153478 flag=1 multi=6.0000 len=509	21.0963	509	0.4047	100.0000	509	40	40	0.3889	18	12.98
k127_154489 flag=1 multi=5.0000 len=383	0.0000	383	0.4073	0.0000	0	0	0	0.0000	0	0.00
k127_154612 flag=1 multi=4.0000 len=340	0.0000	340	0.4559	0.0000	0	0	0	0.0000	0	0.00
k127_154982 flag=1 multi=19.1421 len=1929	0.0000	1929	0.4064	0.0000	0	0	0	0.0000	0	0.00
k127_157721 flag=1 multi=5.0000 len=464	0.0000	464	0.3599	0.0000	0	0	0	0.0000	0	0.00
k127_158002 flag=1 multi=3.0000 len=776	0.0000	776	0.5168	0.0000	0	0	0	0.0000	0	0.00
k127_158790 flag=1 multi=49.3756 len=5832	0.0000	5832	0.5398	0.0000	0	0	0	0.0000	0	0.00
k127_159739 flag=1 multi=519.0476 len=2566	0.0000	2566	0.3878	0.0000	0	0	0	0.0000	0	0.00
k127_160240 flag=0 multi=84.2954 len=4250	0.0000	4250	0.3678	0.0000	0	0	0	0.0000	0	0.00
k127_160704 flag=1 multi=3.0000 len=932	3.9238	932	0.4903	100.0000	932	13	13	0.4427	3	2.74
k127_160777 flag=1 multi=2.0000 len=346	0.4335	346	0.4249	43.3526	150	0	1	0.4400	0	0.50
k127_162548 flag=0 multi=104.8056 len=4335	13.0286	4335	0.3878	59.8155	2593	200	189	0.4232	2	29.43
k127_162762 flag=1 multi=8.7594 len=1324	0.0000	1324	0.5627	0.0000	0	0	0	0.0000	0	0.00
k127_163117 flag=1 multi=9.0000 len=4774	12.9971	4774	0.5482	100.0000	4774	214	214	0.5523	12	5.91
k127_163292 flag=1 multi=17.0000 len=7774	16.8590	7774	0.5075	100.0000	7774	452	453	0.5054	16	7.47
k127_164084 flag=1 multi=3.0000 len=356	0.0000	356	0.4775	0.0000	0	0	0	0.0000	0	0.00
k127_164122 flag=0 multi=181.5940 len=1696	1.6851	1696	0.3001	65.1533	1105	10	10	0.3277	1	2.64
k127_164394 flag=1 multi=3.0000 len=322	0.0000	322	0.5435	0.0000	0	0	0	0.0000	0	0.00
k127_164473 flag=1 multi=5.5696 len=2032	0.0000	2032	0.5157	0.0000	0	0	0	0.0000	0	0.00
k127_164544 flag=1 multi=6.0000 len=1106	10.0090	1106	0.4982	100.0000	1106	37	39	0.5043	9	5.87
k127_165523 flag=1 multi=181.0000 len=4637	0.0000	4637	0.4880	0.0000	0	0	0	0.0000	0	0.00
k127_166412 flag=1 multi=37.1493 len=1326	0.2262	1326	0.5015	22.3982	297	1	1	0.4933	0	0.42
k127_166496 flag=1 multi=2.0000 len=513	4.9669	513	0.5419	100.0000	513	9	8	0.5824	4	3.69
k127_167081 flag=1 multi=2.0000 len=692	3.7717	692	0.4855	100.0000	692	10	8	0.4949	4	1.22
k127_167161 flag=1 multi=7.0000 len=1082	0.0000	1082	0.5148	0.0000	0	0	0	0.0000	0	0.00
k127_167645 flag=1 multi=11.0000 len=1961	15.0087	1961	0.4605	100.0000	1961	102	102	0.4614	12	8.56
k127_168058 flag=1 multi=4.0000 len=937	3.9616	937	0.4749	96.2647	902	14	11	0.4763	4	1.93
k127_168492 flag=1 multi=4.0000 len=310	5.1548	310	0.3548	100.0000	310	6	6	0.3717	4	2.39
k127_168497 flag=1 multi=2.0000 len=576	2.7778	576	0.3958	59.8958	345	6	5	0.3725	1	3.44
k127_169334 flag=1 multi=5.0000 len=324	0.0000	324	0.3704	0.0000	0	0	0	0.0000	0	0.00
k127_169550 flag=1 multi=3.0000 len=674	0.0000	674	0.4273	0.0000	0	0	0	0.0000	0	0.00
k127_170265 flag=1 multi=6.0000 len=335	0.0000	335	0.3403	0.0000	0	0	0	0.0000	0	0.00
k127_170617 flag=0 multi=16.3104 len=2163	0.0000	2163	0.5007	0.0000	0	0	0	0.0000	0	0.00
k127_171016 flag=1 multi=4.0000 len=703	0.8492	703	0.4410	67.5676	475	2	2	0.4523	1	0.69
k127_171471 flag=1 multi=8.0000 len=2601	0.0000	2601	0.5144	0.0000	0	0	0	0.0000	0	0.00
k127_171935 flag=1 multi=10.0000 len=1672	0.0000	1672	0.4378	0.0000	0	0	0	0.0000	0	0.00
k127_173247 flag=1 multi=4.0000 len=1476	7.2297	1476	0.5318	100.0000	1476	35	38	0.5343	7	3.34
k127_174068 flag=1 multi=28.0000 len=2540	32.1724	2540	0.4217	100.0000	2540	280	280	0.4190	31	13.41
k127_174466 flag=1 multi=4.0000 len=778	0.0000	778	0.4961	0.0000	0	0	0	0.0000	0	0.00
k127_175820 flag=1 multi=16.0000 len=1730	19.3520	1730	0.3965	100.0000	1730	114	115	0.4089	17	12.30
k127_176482 flag=0 multi=39.1078 len=1861	0.0000	1861	0.3783	0.0000	0	0	0	0.0000	0	0.00
k127_176494 flag=1 multi=32.4636 len=9245	0.0000	9245	0.5214	0.0000	0	0	0	0.0000	0	0.00
k127_176947 flag=1 multi=2.0000 len=464	0.9698	464	0.4138	65.3017	303	1	2	0.4178	1	0.81
k127_177202 flag=1 multi=9.0000 len=2522	10.9968	2522	0.3707	100.0000	2522	95	95	0.3710	9	6.39
k127_177424 flag=1 multi=5.0000 len=463	5.5313	463	0.5054	100.0000	463	8	10	0.5290	6	3.46
k127_177632 flag=1 multi=7.0000 len=899	0.0000	899	0.4338	0.0000	0	0	0	0.0000	0	0.00
k127_177803 flag=1 multi=11.0000 len=1157	0.0000	1157	0.4693	0.0000	0	0	0	0.0000	0	0.00
k127_179050 flag=1 multi=3.0000 len=341	4.3959	341	0.3842	100.0000	341	5	5	0.3869	4	2.62
k127_179655 flag=1 multi=3.0000 len=411	0.0000	411	0.5426	0.0000	0	0	0	0.0000	0	0.00
k127_181207 flag=1 multi=1.0000 len=411	1.4526	411	0.3771	100.0000	411	2	2	0.3802	1	0.50
k127_181517 flag=0 multi=165.3333 len=922	309.4436	922	0.5868	96.9631	894	1013	991	0.6024	342	142.22
k127_181713 flag=1 multi=14.0000 len=553	0.0000	553	0.4539	0.0000	0	0	0	0.0000	0	0.00
k127_182618 flag=1 multi=7.0000 len=2010	6.7856	2010	0.3731	99.7015	2004	47	46	0.3766	6	3.60
k127_182868 flag=1 multi=6.0000 len=839	2.0536	839	0.4946	68.6532	576	6	6	0.5328	2	1.92
k127_182936 flag=1 multi=3.0000 len=1150	3.0157	1150	0.4843	100.0000	1150	12	12	0.4766	3	1.42
k127_183211 flag=1 multi=41.0000 len=770	0.2857	770	0.3753	14.2857	110	1	1	0.4107	0	0.70
k127_185377 flag=1 multi=1.0000 len=330	2.7121	330	0.4485	100.0000	330	3	3	0.4456	3	1.08
k127_185869 flag=1 multi=2.0000 len=328	0.0000	328	0.5427	0.0000	0	0	0	0.0000	0	0.00
k127_186927 flag=1 multi=41.5098 len=1047	163.4269	1047	0.4804	100.0000	1047	624	575	0.4846	151	93.16
k127_187299 flag=1 multi=9.0000 len=476	0.0000	476	0.4412	0.0000	0	0	0	0.0000	0	0.00
k127_187327 flag=1 multi=4.0000 len=363	0.0000	363	0.4821	0.0000	0	0	0	0.0000	0	0.00
k127_187518 flag=1 multi=2.0000 len=301	3.4352	301	0.6412	100.0000	301	6	1	0.6393	3	1.16
k127_187794 flag=1 multi=26.1844 len=8387	0.0000	8387	0.4376	0.0000	0	0	0	0.0000	0	0.00
k127_187947 flag=1 multi=2.0000 len=734	0.0000	734	0.4714	0.0000	0	0	0	0.0000	0	0.00
k127_188336 flag=1 multi=6.0000 len=481	0.0000	481	0.4366	0.0000	0	0	0	0.0000	0	0.00
k127_188524 flag=1 multi=2.0000 len=366	0.0000	366	0.4235	0.0000	0	0	0	0.0000	0	0.00
k127_189506 flag=1 multi=3.0000 len=320	0.0000	320	0.3531	0.0000	0	0	0	0.0000	0	0.00
k127_190268 flag=1 multi=39.0000 len=2920	0.0000	2920	0.4818	0.0000	0	0	0	0.0000	0	0.00
k127_190295 flag=1 multi=12.0000 len=3498	0.0000	3498	0.5080	0.0000	0	0	0	0.0000	0	0.00
k127_190555 flag=1 multi=15.0000 len=1432	0.0000	1432	0.4274	0.0000	0	0	0	0.0000	0	0.00
k127_190565 flag=1 multi=8.0000 len=442	0.0000	442	0.5588	0.0000	0	0	0	0.0000	0	0.00
k127_191282 flag=1 multi=5.0000 len=861	0.0000	861	0.4367	0.0000	0	0	0	0.0000	0	0.00
k127_191950 flag=1 multi=7.0000 len=980	9.1806	980	0.5561	100.0000	980	31	31	0.5464	8	4.86
k127_192575 flag=0 multi=164.0000 len=8154	0.0145	8154	0.4839	1.4471	118	0	1	0.4237	0	0.12
k127_192960 flag=1 multi=5.0000 len=1799	0.0000	1799	0.4447	0.0000	0	0	0	0.0000	0	0.00
k127_193874 flag=1 multi=12.0000 len=3189	0.0000	3189	0.5209	0.0000	0	0	0	0.0000	0	0.00
k127_194047 flag=1 multi=84.0000 len=2177	0.2756	2177	0.4653	13.7804	300	2	2	0.5067	0	0.69
k127_194275 flag=1 multi=15.0000 len=1191	0.0000	1191	0.4845	0.0000	0	0	0	0.0000	0	0.00
k127_194304 flag=1 multi=4.0000 len=381	0.0000	381	0.3675	0.0000	0	0	0	0.0000	0	0.00
k127_194402 flag=1 multi=27.0000 len=2158	0.0000	2158	0.4713	0.0000	0	0	0	0.0000	0	0.00
k127_194852 flag=1 multi=3.0000 len=363	0.0000	363	0.3967	0.0000	0	0	0	0.0000	0	0.00
k127_195870 flag=0 multi=128.2668 len=1390	0.0000	1390	0.3770	0.0000	0	0	0	0.0000	0	0.00
k127_197811 flag=1 multi=3.0000 len=655	0.0000	655	0.5191	0.0000	0	0	0	0.0000	0	0.00
k127_198953 flag=1 multi=4.0000 len=598	0.0000	598	0.3512	0.0000	0	0	0	0.0000	0	0.00
k127_199199 flag=1 multi=4.0000 len=1189	0.0000	1189	0.3549	0.0000	0	0	0	0.0000	0	0.00
k127_202217 flag=1 multi=7.0000 len=778	0.0000	778	0.2751	0.0000	0	0	0	0.0000	0	0.00
k127_202472 flag=1 multi=29.1650 len=1897	0.0000	1897	0.4006	0.0000	0	0	0	0.0000	0	0.00
k127_203697 flag=0 multi=30.0422 len=3282	39.2163	3282	0.3985	100.0000	3282	439	446	0.4024	39	11.91
k127_204322 flag=1 multi=20.2083 len=9123	0.0000	9123	0.5269	0.0000	0	0	0	0.0000	0	0.00
k127_205141 flag=1 multi=18.0000 len=3401	11.2091	3401	0.5343	100.0000	3401	131	131	0.5396	11	5.33
k127_206782 flag=1 multi=3.0000 len=502	0.0000	502	0.4004	0.0000	0	0	0	0.0000	0	0.00
k127_207006 flag=1 multi=1.0000 len=443	3.0135	443	0.5079	100.0000	443	5	4	0.4996	2	1.70
k127_208628 flag=1 multi=14.0000 len=8956	15.3258	8956	0.4029	100.0000	8956	473	472	0.4061	15	7.06
k127_209076 flag=0 multi=9508.0000 len=6462	16365.1725	6462	0.3429	100.0000	6462	354904	369725	0.3480	15763	6234.96
k127_209090 flag=1 multi=15.0000 len=2793	0.0000	2793	0.3244	0.0000	0	0	0	0.0000	0	0.00
k127_209798 flag=1 multi=45.2047 len=938	0.0000	938	0.4520	0.0000	0	0	0	0.0000	0	0.00
k127_210062 flag=1 multi=8.0000 len=578	0.0000	578	0.3616	0.0000	0	0	0	0.0000	0	0.00
k127_210316 flag=1 multi=6.0000 len=646	0.0000	646	0.3684	0.0000	0	0	0	0.0000	0	0.00
k127_211715 flag=1 multi=4.0000 len=376	4.7580	376	0.5904	100.0000	376	6	6	0.6098	5	2.93
k127_211984 flag=0 multi=127.8106 len=1505	0.0000	1505	0.4505	0.0000	0	0	0	0.0000	0	0.00
k127_211990 flag=1 multi=4.0000 len=758	5.7361	758	0.4815	90.8971	689	15	15	0.4823	4	4.39
k127_212514 flag=1 multi=1356.0000 len=3831	1255.4137	3831	0.4727	100.0000	3831	16483	16496	0.4804	1125	627.17
k127_212606 flag=1 multi=4.0000 len=416	0.0000	416	0.3990	0.0000	0	0	0	0.0000	0	0.00
k127_212878 flag=1 multi=2.0000 len=659	0.0000	659	0.4067	0.0000	0	0	0	0.0000	0	0.00
k127_213108 flag=1 multi=5.0000 len=491	0.0000	491	0.3686	0.0000	0	0	0	0.0000	0	0.00
k127_213303 flag=1 multi=16.7670 len=5788	19.1869	5788	0.5684	100.0000	5788	379	379	0.5772	18	10.65
k127_213750 flag=1 multi=6.0000 len=606	0.0000	606	0.4224	0.0000	0	0	0	0.0000	0	0.00
k127_214070 flag=1 multi=32.0000 len=669	0.0000	669	0.3692	0.0000	0	0	0	0.0000	0	0.00
k127_214076 flag=1 multi=2.0000 len=433	0.0000	433	0.4965	0.0000	0	0	0	0.0000	0	0.00
k127_214951 flag=1 multi=1.0000 len=300	0.0000	300	0.4967	0.0000	0	0	0	0.0000	0	0.00
k127_215178 flag=1 multi=13.0000 len=2842	0.0000	2842	0.5267	0.0000	0	0	0	0.0000	0	0.00
k127_215367 flag=1 multi=14.0000 len=741	0.0000	741	0.4588	0.0000	0	0	0	0.0000	0	0.00
k127_215639 flag=1 multi=20.0000 len=1111	31.6220	1111	0.4464	100.0000	1111	125	120	0.4630	30	15.46
k127_215957 flag=1 multi=6.0000 len=300	0.0000	300	0.4767	0.0000	0	0	0	0.0000	0	0.00
k127_216087 flag=1 multi=14.0000 len=1167	8.6932	1167	0.3470	100.0000	1167	35	34	0.3668	8	5.44
k127_217988 flag=1 multi=1.0000 len=384	1.5443	384	0.5286	100.0000	384	2	2	0.5143	1	0.70
