#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_101970 flag=0 multi=47.1267 len=1793	0.0000	1793	0.5382	0.0000	0	0	0	0.0000	0	0.00
k127_102874 flag=0 multi=69.4474 len=355	0.0000	355	0.5746	0.0000	0	0	0	0.0000	0	0.00
k127_103475 flag=1 multi=2.0000 len=474	0.0000	474	0.3692	0.0000	0	0	0	0.0000	0	0.00
k127_104170 flag=1 multi=3.0000 len=878	0.0000	878	0.5000	0.0000	0	0	0	0.0000	0	0.00
k127_104451 flag=1 multi=3.0000 len=310	0.0000	310	0.3419	0.0000	0	0	0	0.0000	0	0.00
k127_104717 flag=1 multi=3.0000 len=302	0.0000	302	0.4338	0.0000	0	0	0	0.0000	0	0.00
k127_104729 flag=0 multi=17.2695 len=936	0.8632	936	0.4348	35.6838	334	3	3	0.4517	0	1.53
k127_105371 flag=1 multi=3.0000 len=448	0.0000	448	0.4063	0.0000	0	0	0	0.0000	0	0.00
k127_105455 flag=1 multi=3.0000 len=920	0.0000	920	0.3728	0.0000	0	0	0	0.0000	0	0.00
k127_106104 flag=1 multi=7.2897 len=769	0.0000	769	0.3966	0.0000	0	0	0	0.0000	0	0.00
k127_106480 flag=1 multi=5.0000 len=689	4.7417	689	0.5965	100.0000	689	11	11	0.5712	3	4.12
k127_107211 flag=1 multi=3.0000 len=593	0.0000	593	0.4857	0.0000	0	0	0	0.0000	0	0.00
k127_107622 flag=1 multi=6.0000 len=314	0.0000	314	0.3917	0.0000	0	0	0	0.0000	0	0.00
k127_108201 flag=1 multi=39.0000 len=4882	0.0000	4882	0.4887	0.0000	0	0	0	0.0000	0	0.00
k127_108691 flag=1 multi=1.0000 len=363	0.0000	363	0.4628	0.0000	0	0	0	0.0000	0	0.00
k127_108789 flag=1 multi=359.1254 len=4258	0.0000	4258	0.5679	0.0000	0	0	0	0.0000	0	0.00
k127_109058 flag=1 multi=44.0000 len=3615	0.0000	3615	0.4404	0.0000	0	0	0	0.0000	0	0.00
k127_109603 flag=0 multi=52.2678 len=1266	0.0000	1266	0.4305	0.0000	0	0	0	0.0000	0	0.00
k127_110705 flag=1 multi=2.0000 len=376	0.0000	376	0.4149	0.0000	0	0	0	0.0000	0	0.00
k127_110828 flag=1 multi=3.0000 len=337	0.0000	337	0.3353	0.0000	0	0	0	0.0000	0	0.00
k127_110924 flag=1 multi=3.0000 len=498	0.0000	498	0.4056	0.0000	0	0	0	0.0000	0	0.00
k127_111317 flag=1 multi=17.0000 len=1155	0.0000	1155	0.4147	0.0000	0	0	0	0.0000	0	0.00
k127_111737 flag=1 multi=4.0000 len=307	2.0130	307	0.5179	59.6091	183	3	3	0.5437	2	1.98
k127_111894 flag=1 multi=3.0000 len=453	0.9934	453	0.5430	62.9139	285	2	1	0.5089	1	0.90
k127_112238 flag=1 multi=6.0000 len=600	0.0000	600	0.5383	0.0000	0	0	0	0.0000	0	0.00
k127_113013 flag=0 multi=26.9615 len=3741	4.5790	3741	0.4619	83.5873	3127	65	58	0.4583	4	4.55
k127_113445 flag=1 multi=24.0000 len=2179	0.0000	2179	0.4337	0.0000	0	0	0	0.0000	0	0.00
k127_113974 flag=1 multi=10.0000 len=604	0.0000	604	0.4172	0.0000	0	0	0	0.0000	0	0.00
k127_114017 flag=1 multi=13.0000 len=5272	0.0000	5272	0.5165	0.0000	0	0	0	0.0000	0	0.00
k127_114137 flag=1 multi=114.0000 len=1254	0.4721	1254	0.5175	29.3461	368	2	2	0.5118	0	0.78
k127_114433 flag=0 multi=59.0000 len=1974	0.0000	1974	0.5633	0.0000	0	0	0	0.0000	0	0.00
k127_114441 flag=1 multi=18.0000 len=2473	0.0000	2473	0.5059	0.0000	0	0	0	0.0000	0	0.00
k127_114976 flag=1 multi=4.0000 len=1124	0.0000	1124	0.5089	0.0000	0	0	0	0.0000	0	0.00
k127_116599 flag=1 multi=3.0000 len=514	0.0000	514	0.3366	0.0000	0	0	0	0.0000	0	0.00
k127_116630 flag=1 multi=4.0000 len=1075	0.0000	1075	0.4140	0.0000	0	0	0	0.0000	0	0.00
k127_117146 flag=1 multi=2.0000 len=390	0.0000	390	0.4795	0.0000	0	0	0	0.0000	0	0.00
k127_118488 flag=1 multi=3.0000 len=702	0.0000	702	0.4630	0.0000	0	0	0	0.0000	0	0.00
k127_118547 flag=1 multi=8.0000 len=1769	0.0000	1769	0.3680	0.0000	0	0	0	0.0000	0	0.00
k127_118665 flag=1 multi=1.0000 len=438	0.0000	438	0.4132	0.0000	0	0	0	0.0000	0	0.00
k127_119541 flag=1 multi=7.0000 len=414	0.0000	414	0.3043	0.0000	0	0	0	0.0000	0	0.00
k127_120039 flag=1 multi=15.0000 len=850	0.0000	850	0.4506	0.0000	0	0	0	0.0000	0	0.00
k127_120365 flag=1 multi=28.0000 len=1014	0.0000	1014	0.4329	0.0000	0	0	0	0.0000	0	0.00
k127_120498 flag=1 multi=3.0000 len=458	0.0000	458	0.4934	0.0000	0	0	0	0.0000	0	0.00
k127_120512 flag=1 multi=1.0000 len=403	0.0000	403	0.4839	0.0000	0	0	0	0.0000	0	0.00
k127_120935 flag=0 multi=149.0592 len=1646	0.0000	1646	0.5279	0.0000	0	0	0	0.0000	0	0.00
k127_121925 flag=1 multi=2.0000 len=424	0.0000	424	0.4104	0.0000	0	0	0	0.0000	0	0.00
k127_122062 flag=1 multi=2.0000 len=437	0.0000	437	0.3455	0.0000	0	0	0	0.0000	0	0.00
k127_122152 flag=1 multi=4.7249 len=1479	3.0751	1479	0.5335	87.4239	1293	17	16	0.5378	3	2.12
k127_122769 flag=1 multi=4.0000 len=335	0.0000	335	0.4179	0.0000	0	0	0	0.0000	0	0.00
k127_123361 flag=1 multi=3.0000 len=493	0.0000	493	0.5720	0.0000	0	0	0	0.0000	0	0.00
k127_123921 flag=1 multi=2.0000 len=303	0.0000	303	0.3399	0.0000	0	0	0	0.0000	0	0.00
k127_125458 flag=1 multi=1.0000 len=330	0.0000	330	0.4545	0.0000	0	0	0	0.0000	0	0.00
k127_125520 flag=1 multi=8.0000 len=503	0.0000	503	0.3897	0.0000	0	0	0	0.0000	0	0.00
k127_125594 flag=1 multi=11.0000 len=1322	0.0000	1322	0.4478	0.0000	0	0	0	0.0000	0	0.00
k127_126162 flag=0 multi=13.9776 len=1692	0.0000	1692	0.4090	0.0000	0	0	0	0.0000	0	0.00
k127_126401 flag=1 multi=5.0000 len=490	0.0000	490	0.5102	0.0000	0	0	0	0.0000	0	0.00
k127_126843 flag=1 multi=6.0000 len=981	0.0000	981	0.4811	0.0000	0	0	0	0.0000	0	0.00
k127_126912 flag=1 multi=2.0000 len=592	0.0000	592	0.4797	0.0000	0	0	0	0.0000	0	0.00
k127_127054 flag=1 multi=3.0000 len=422	0.0000	422	0.3602	0.0000	0	0	0	0.0000	0	0.00
k127_127424 flag=1 multi=5.0000 len=1994	1.8345	1994	0.4468	63.2397	1261	12	13	0.4434	1	1.92
k127_127735 flag=1 multi=7.0000 len=311	0.0000	311	0.4051	0.0000	0	0	0	0.0000	0	0.00
k127_127764 flag=1 multi=10.0000 len=1776	0.0000	1776	0.6227	0.0000	0	0	0	0.0000	0	0.00
k127_127765 flag=1 multi=294.4879 len=2980	0.0000	2980	0.4842	0.0000	0	0	0	0.0000	0	0.00
k127_128351 flag=1 multi=2.0000 len=352	0.0000	352	0.4432	0.0000	0	0	0	0.0000	0	0.00
k127_128712 flag=1 multi=5.0000 len=637	0.0000	637	0.3673	0.0000	0	0	0	0.0000	0	0.00
k127_129219 flag=1 multi=3.0000 len=652	0.4601	652	0.3604	23.3129	152	1	1	0.3200	0	0.84
k127_129854 flag=1 multi=13.0000 len=4307	0.0000	4307	0.4572	0.0000	0	0	0	0.0000	0	0.00
k127_131118 flag=1 multi=25.0000 len=371	0.0000	371	0.4286	0.0000	0	0	0	0.0000	0	0.00
k127_131907 flag=1 multi=4.0000 len=702	0.0000	702	0.5513	0.0000	0	0	0	0.0000	0	0.00
k127_131961 flag=1 multi=1.0000 len=395	0.0000	395	0.4962	0.0000	0	0	0	0.0000	0	0.00
k127_132020 flag=1 multi=31.2443 len=696	0.0000	696	0.4828	0.0000	0	0	0	0.0000	0	0.00
k127_132177 flag=1 multi=41.0000 len=5242	0.0000	5242	0.3703	0.0000	0	0	0	0.0000	0	0.00
k127_132458 flag=1 multi=1.0000 len=425	0.0000	425	0.4965	0.0000	0	0	0	0.0000	0	0.00
k127_132555 flag=1 multi=34.0000 len=638	0.0000	638	0.3918	0.0000	0	0	0	0.0000	0	0.00
k127_133263 flag=1 multi=2.0000 len=321	0.0000	321	0.4019	0.0000	0	0	0	0.0000	0	0.00
k127_134029 flag=1 multi=2.0000 len=453	0.0000	453	0.4194	0.0000	0	0	0	0.0000	0	0.00
k127_134181 flag=1 multi=5.0000 len=305	0.0000	305	0.4689	0.0000	0	0	0	0.0000	0	0.00
k127_134918 flag=1 multi=2.0000 len=330	0.0000	330	0.4970	0.0000	0	0	0	0.0000	0	0.00
k127_135661 flag=1 multi=4.0000 len=379	0.0000	379	0.4565	0.0000	0	0	0	0.0000	0	0.00
k127_136126 flag=1 multi=12.0000 len=3142	0.0000	3142	0.4908	0.0000	0	0	0	0.0000	0	0.00
k127_137523 flag=0 multi=29.9965 len=1839	0.0000	1839	0.4562	0.0000	0	0	0	0.0000	0	0.00
k127_137745 flag=1 multi=3.0000 len=446	0.0000	446	0.3969	0.0000	0	0	0	0.0000	0	0.00
k127_138115 flag=1 multi=6.0554 len=1048	0.0000	1048	0.5095	0.0000	0	0	0	0.0000	0	0.00
k127_138600 flag=1 multi=5.0000 len=1145	0.0000	1145	0.4384	0.0000	0	0	0	0.0000	0	0.00
k127_138700 flag=1 multi=6.0000 len=869	0.0000	869	0.5098	0.0000	0	0	0	0.0000	0	0.00
k127_139640 flag=0 multi=251.0000 len=824	0.0000	824	0.3507	0.0000	0	0	0	0.0000	0	0.00
k127_140231 flag=1 multi=6.0000 len=1220	0.0000	1220	0.4516	0.0000	0	0	0	0.0000	0	0.00
k127_140348 flag=1 multi=2.0000 len=381	0.0000	381	0.4751	0.0000	0	0	0	0.0000	0	0.00
k127_140733 flag=1 multi=9.0000 len=1565	0.0000	1565	0.5847	0.0000	0	0	0	0.0000	0	0.00
k127_140753 flag=1 multi=1.0000 len=393	0.0000	393	0.4936	0.0000	0	0	0	0.0000	0	0.00
k127_141059 flag=1 multi=123.0533 len=8911	0.0000	8911	0.5398	0.0000	0	0	0	0.0000	0	0.00
k127_141286 flag=1 multi=12.0000 len=729	0.0000	729	0.4170	0.0000	0	0	0	0.0000	0	0.00
k127_141569 flag=1 multi=6.0000 len=693	0.0000	693	0.5152	0.0000	0	0	0	0.0000	0	0.00
k127_142155 flag=1 multi=6.0000 len=673	0.0000	673	0.5542	0.0000	0	0	0	0.0000	0	0.00
k127_142716 flag=1 multi=12.0000 len=749	0.0000	749	0.3738	0.0000	0	0	0	0.0000	0	0.00
k127_143213 flag=1 multi=12.0000 len=5438	0.0000	5438	0.3928	0.0000	0	0	0	0.0000	0	0.00
k127_143571 flag=0 multi=19.6824 len=445	18.8831	445	0.5326	89.2135	397	32	28	0.5436	10	16.96
k127_144160 flag=0 multi=53.1071 len=1154	0.0000	1154	0.4619	0.0000	0	0	0	0.0000	0	0.00
k127_144227 flag=1 multi=2.0000 len=372	0.0000	372	0.4839	0.0000	0	0	0	0.0000	0	0.00
k127_144581 flag=1 multi=23.0000 len=2639	0.0000	2639	0.5191	0.0000	0	0	0	0.0000	0	0.00
k127_144684 flag=1 multi=3.0000 len=777	0.0000	777	0.4427	0.0000	0	0	0	0.0000	0	0.00
k127_144689 flag=1 multi=5.0000 len=680	0.0000	680	0.4691	0.0000	0	0	0	0.0000	0	0.00
k127_145073 flag=1 multi=9.0000 len=1277	2.5623	1277	0.4362	73.6883	941	12	12	0.4380	2	3.19
k127_145079 flag=1 multi=4.0000 len=311	0.0000	311	0.4244	0.0000	0	0	0	0.0000	0	0.00
k127_145197 flag=1 multi=4.0000 len=1085	0.0000	1085	0.5152	0.0000	0	0	0	0.0000	0	0.00
k127_145428 flag=1 multi=17.4158 len=2883	0.0000	2883	0.3382	0.0000	0	0	0	0.0000	0	0.00
k127_145965 flag=1 multi=2.0000 len=355	0.0000	355	0.2366	0.0000	0	0	0	0.0000	0	0.00
k127_146271 flag=1 multi=4.0000 len=351	0.0000	351	0.4872	0.0000	0	0	0	0.0000	0	0.00
k127_146650 flag=1 multi=2.0000 len=410	0.0000	410	0.2902	0.0000	0	0	0	0.0000	0	0.00
k127_146709 flag=1 multi=20.4079 len=3562	0.0000	3562	0.3914	0.0000	0	0	0	0.0000	0	0.00
k127_147275 flag=1 multi=67.8433 len=5821	0.0000	5821	0.3814	0.0000	0	0	0	0.0000	0	0.00
k127_147734 flag=1 multi=2.0000 len=444	0.0000	444	0.4099	0.0000	0	0	0	0.0000	0	0.00
k127_148049 flag=0 multi=4.2661 len=360	0.0000	360	0.4472	0.0000	0	0	0	0.0000	0	0.00
k127_148173 flag=0 multi=15.4458 len=367	0.0000	367	0.4741	0.0000	0	0	0	0.0000	0	0.00
k127_148329 flag=1 multi=31.1051 len=21250	4.6102	21250	0.3249	84.7388	18007	333	337	0.3190	4	4.12
k127_148344 flag=1 multi=2.0000 len=424	0.0000	424	0.5519	0.0000	0	0	0	0.0000	0	0.00
k127_148388 flag=1 multi=2.0000 len=505	0.0000	505	0.3762	0.0000	0	0	0	0.0000	0	0.00
k127_148857 flag=1 multi=3.0000 len=561	0.2389	561	0.3547	11.9430	67	1	1	0.3134	0	0.65
k127_149685 flag=1 multi=1.0000 len=334	0.0000	334	0.4192	0.0000	0	0	0	0.0000	0	0.00
k127_149922 flag=1 multi=3.0000 len=424	0.0000	424	0.4057	0.0000	0	0	0	0.0000	0	0.00
k127_150470 flag=1 multi=3.0000 len=455	0.0000	455	0.3956	0.0000	0	0	0	0.0000	0	0.00
k127_151564 flag=1 multi=6.0000 len=1709	6.1837	1709	0.5857	100.0000	1709	35	37	0.5957	6	3.02
k127_153427 flag=1 multi=4.0000 len=1312	0.6631	1312	0.5000	39.7104	521	3	3	0.4897	0	0.95
k127_153478 flag=1 multi=6.0000 len=509	0.0000	509	0.4047	0.0000	0	0	0	0.0000	0	0.00
k127_154489 flag=1 multi=5.0000 len=383	0.0000	383	0.4073	0.0000	0	0	0	0.0000	0	0.00
k127_154612 flag=1 multi=4.0000 len=340	0.0000	340	0.4559	0.0000	0	0	0	0.0000	0	0.00
k127_154982 flag=1 multi=19.1421 len=1929	0.0000	1929	0.4064	0.0000	0	0	0	0.0000	0	0.00
k127_157721 flag=1 multi=5.0000 len=464	0.0000	464	0.3599	0.0000	0	0	0	0.0000	0	0.00
k127_158002 flag=1 multi=3.0000 len=776	2.4549	776	0.5168	81.0567	629	6	7	0.5220	2	1.78
k127_158790 flag=1 multi=49.3756 len=5832	0.0000	5832	0.5398	0.0000	0	0	0	0.0000	0	0.00
k127_159739 flag=1 multi=519.0476 len=2566	0.0000	2566	0.3878	0.0000	0	0	0	0.0000	0	0.00
k127_160240 flag=0 multi=84.2954 len=4250	0.0000	4250	0.3678	0.0000	0	0	0	0.0000	0	0.00
k127_160704 flag=1 multi=3.0000 len=932	0.0000	932	0.4903	0.0000	0	0	0	0.0000	0	0.00
k127_160777 flag=1 multi=2.0000 len=346	0.4249	346	0.4249	42.4855	147	0	1	0.4218	0	0.49
k127_162548 flag=0 multi=104.8056 len=4335	92.7684	4335	0.3878	100.0000	4335	1400	1411	0.4053	69	94.30
k127_162762 flag=1 multi=8.7594 len=1324	0.0000	1324	0.5627	0.0000	0	0	0	0.0000	0	0.00
k127_163117 flag=1 multi=9.0000 len=4774	0.0000	4774	0.5482	0.0000	0	0	0	0.0000	0	0.00
k127_163292 flag=1 multi=17.0000 len=7774	0.1389	7774	0.5075	8.6957	676	4	4	0.4972	0	0.49
k127_164084 flag=1 multi=3.0000 len=356	0.0000	356	0.4775	0.0000	0	0	0	0.0000	0	0.00
k127_164122 flag=0 multi=181.5940 len=1696	13.9180	1696	0.3001	92.5118	1569	83	80	0.3172	12	11.55
k127_164394 flag=1 multi=3.0000 len=322	0.0000	322	0.5435	0.0000	0	0	0	0.0000	0	0.00
k127_164473 flag=1 multi=5.5696 len=2032	0.0000	2032	0.5157	0.0000	0	0	0	0.0000	0	0.00
k127_164544 flag=1 multi=6.0000 len=1106	0.0000	1106	0.4982	0.0000	0	0	0	0.0000	0	0.00
k127_165523 flag=1 multi=181.0000 len=4637	0.0000	4637	0.4880	0.0000	0	0	0	0.0000	0	0.00
k127_166412 flag=1 multi=37.1493 len=1326	0.9042	1326	0.5015	28.5068	378	4	4	0.5121	0	1.75
k127_166496 flag=1 multi=2.0000 len=513	0.0000	513	0.5419	0.0000	0	0	0	0.0000	0	0.00
k127_167081 flag=1 multi=2.0000 len=692	0.0000	692	0.4855	0.0000	0	0	0	0.0000	0	0.00
k127_167161 flag=1 multi=7.0000 len=1082	0.0000	1082	0.5148	0.0000	0	0	0	0.0000	0	0.00
k127_167645 flag=1 multi=11.0000 len=1961	0.0000	1961	0.4605	0.0000	0	0	0	0.0000	0	0.00
k127_168058 flag=1 multi=4.0000 len=937	0.0000	937	0.4749	0.0000	0	0	0	0.0000	0	0.00
k127_168492 flag=1 multi=4.0000 len=310	0.0000	310	0.3548	0.0000	0	0	0	0.0000	0	0.00
k127_168497 flag=1 multi=2.0000 len=576	0.0000	576	0.3958	0.0000	0	0	0	0.0000	0	0.00
k127_169334 flag=1 multi=5.0000 len=324	0.0000	324	0.3704	0.0000	0	0	0	0.0000	0	0.00
k127_169550 flag=1 multi=3.0000 len=674	0.4377	674	0.4273	33.5312	226	1	1	0.3898	0	0.67
k127_170265 flag=1 multi=6.0000 len=335	0.0000	335	0.3403	0.0000	0	0	0	0.0000	0	0.00
k127_170617 flag=0 multi=16.3104 len=2163	0.0000	2163	0.5007	0.0000	0	0	0	0.0000	0	0.00
k127_171016 flag=1 multi=4.0000 len=703	5.2945	703	0.4410	100.0000	703	13	13	0.4280	5	2.94
k127_171471 flag=1 multi=8.0000 len=2601	0.0000	2601	0.5144	0.0000	0	0	0	0.0000	0	0.00
k127_171935 flag=1 multi=10.0000 len=1672	0.0000	1672	0.4378	0.0000	0	0	0	0.0000	0	0.00
k127_173247 flag=1 multi=4.0000 len=1476	0.0000	1476	0.5318	0.0000	0	0	0	0.0000	0	0.00
k127_174068 flag=1 multi=28.0000 len=2540	0.0000	2540	0.4217	0.0000	0	0	0	0.0000	0	0.00
k127_174466 flag=1 multi=4.0000 len=778	0.0000	778	0.4961	0.0000	0	0	0	0.0000	0	0.00
k127_175820 flag=1 multi=16.0000 len=1730	0.0000	1730	0.3965	0.0000	0	0	0	0.0000	0	0.00
k127_176482 flag=0 multi=39.1078 len=1861	4.9946	1861	0.3783	63.8904	1189	38	26	0.3778	2	5.94
k127_176494 flag=1 multi=32.4636 len=9245	0.0000	9245	0.5214	0.0000	0	0	0	0.0000	0	0.00
k127_176947 flag=1 multi=2.0000 len=464	0.0000	464	0.4138	0.0000	0	0	0	0.0000	0	0.00
k127_177202 flag=1 multi=9.0000 len=2522	0.0000	2522	0.3707	0.0000	0	0	0	0.0000	0	0.00
k127_177424 flag=1 multi=5.0000 len=463	0.0000	463	0.5054	0.0000	0	0	0	0.0000	0	0.00
k127_177632 flag=1 multi=7.0000 len=899	0.5395	899	0.4338	34.7052	312	2	2	0.4701	0	0.80
k127_177803 flag=1 multi=11.0000 len=1157	0.0000	1157	0.4693	0.0000	0	0	0	0.0000	0	0.00
k127_179050 flag=1 multi=3.0000 len=341	0.0000	341	0.3842	0.0000	0	0	0	0.0000	0	0.00
k127_179655 flag=1 multi=3.0000 len=411	3.7835	411	0.5426	100.0000	411	6	6	0.5524	5	2.28
k127_181207 flag=1 multi=1.0000 len=411	0.0000	411	0.3771	0.0000	0	0	0	0.0000	0	0.00
k127_181517 flag=0 multi=165.3333 len=922	0.0000	922	0.5868	0.0000	0	0	0	0.0000	0	0.00
k127_181713 flag=1 multi=14.0000 len=553	0.0000	553	0.4539	0.0000	0	0	0	0.0000	0	0.00
k127_182618 flag=1 multi=7.0000 len=2010	0.0000	2010	0.3731	0.0000	0	0	0	0.0000	0	0.00
k127_182868 flag=1 multi=6.0000 len=839	1.0334	839	0.4946	63.8856	536	3	3	0.4955	1	1.12
k127_182936 flag=1 multi=3.0000 len=1150	0.0000	1150	0.4843	0.0000	0	0	0	0.0000	0	0.00
k127_183211 flag=1 multi=41.0000 len=770	0.3896	770	0.3753	19.6104	151	1	1	0.3200	0	0.79
k127_185377 flag=1 multi=1.0000 len=330	0.0000	330	0.4485	0.0000	0	0	0	0.0000	0	0.00
k127_185869 flag=1 multi=2.0000 len=328	0.9055	328	0.5427	57.9268	190	1	1	0.5724	1	0.86
k127_186927 flag=1 multi=41.5098 len=1047	0.0000	1047	0.4804	0.0000	0	0	0	0.0000	0	0.00
k127_187299 flag=1 multi=9.0000 len=476	1.2605	476	0.4412	53.9916	257	2	2	0.4467	2	1.30
k127_187327 flag=1 multi=4.0000 len=363	0.0000	363	0.4821	0.0000	0	0	0	0.0000	0	0.00
k127_187518 flag=1 multi=2.0000 len=301	0.0000	301	0.6412	0.0000	0	0	0	0.0000	0	0.00
k127_187794 flag=1 multi=26.1844 len=8387	0.0000	8387	0.4376	0.0000	0	0	0	0.0000	0	0.00
k127_187947 flag=1 multi=2.0000 len=734	0.0000	734	0.4714	0.0000	0	0	0	0.0000	0	0.00
k127_188336 flag=1 multi=6.0000 len=481	0.0000	481	0.4366	0.0000	0	0	0	0.0000	0	0.00
k127_188524 flag=1 multi=2.0000 len=366	0.0000	366	0.4235	0.0000	0	0	0	0.0000	0	0.00
k127_189506 flag=1 multi=3.0000 len=320	0.0000	320	0.3531	0.0000	0	0	0	0.0000	0	0.00
k127_190268 flag=1 multi=39.0000 len=2920	0.0000	2920	0.4818	0.0000	0	0	0	0.0000	0	0.00
k127_190295 flag=1 multi=12.0000 len=3498	0.0000	3498	0.5080	0.0000	0	0	0	0.0000	0	0.00
k127_190555 flag=1 multi=15.0000 len=1432	0.0000	1432	0.4274	0.0000	0	0	0	0.0000	0	0.00
k127_190565 flag=1 multi=8.0000 len=442	0.0000	442	0.5588	0.0000	0	0	0	0.0000	0	0.00
k127_191282 flag=1 multi=5.0000 len=861	0.0000	861	0.4367	0.0000	0	0	0	0.0000	0	0.00
k127_191950 flag=1 multi=7.0000 len=980	0.5704	980	0.5561	30.3061	297	2	2	0.5886	0	0.88
k127_192575 flag=0 multi=164.0000 len=8154	0.0000	8154	0.4839	0.0000	0	0	0	0.0000	0	0.00
k127_192960 flag=1 multi=5.0000 len=1799	0.4803	1799	0.4447	27.4597	494	3	3	0.4595	0	0.81
k127_193874 flag=1 multi=12.0000 len=3189	0.0000	3189	0.5209	0.0000	0	0	0	0.0000	0	0.00
k127_194047 flag=1 multi=84.0000 len=2177	0.0000	2177	0.4653	0.0000	0	0	0	0.0000	0	0.00
k127_194275 flag=1 multi=15.0000 len=1191	0.0000	1191	0.4845	0.0000	0	0	0	0.0000	0	0.00
k127_194304 flag=1 multi=4.0000 len=381	0.0000	381	0.3675	0.0000	0	0	0	0.0000	0	0.00
k127_194402 flag=1 multi=27.0000 len=2158	0.0000	2158	0.4713	0.0000	0	0	0	0.0000	0	0.00
k127_194852 flag=1 multi=3.0000 len=363	0.0000	363	0.3967	0.0000	0	0	0	0.0000	0	0.00
k127_195870 flag=0 multi=128.2668 len=1390	55.5259	1390	0.3770	99.5683	1384	263	285	0.3523	48	37.76
k127_197811 flag=1 multi=3.0000 len=655	0.0000	655	0.5191	0.0000	0	0	0	0.0000	0	0.00
k127_198953 flag=1 multi=4.0000 len=598	0.0000	598	0.3512	0.0000	0	0	0	0.0000	0	0.00
k127_199199 flag=1 multi=4.0000 len=1189	0.0000	1189	0.3549	0.0000	0	0	0	0.0000	0	0.00
k127_202217 flag=1 multi=7.0000 len=778	0.0000	778	0.2751	0.0000	0	0	0	0.0000	0	0.00
k127_202472 flag=1 multi=29.1650 len=1897	0.0000	1897	0.4006	0.0000	0	0	0	0.0000	0	0.00
k127_203697 flag=0 multi=30.0422 len=3282	0.0000	3282	0.3985	0.0000	0	0	0	0.0000	0	0.00
k127_204322 flag=1 multi=20.2083 len=9123	0.0000	9123	0.5269	0.0000	0	0	0	0.0000	0	0.00
k127_205141 flag=1 multi=18.0000 len=3401	0.0000	3401	0.5343	0.0000	0	0	0	0.0000	0	0.00
k127_206782 flag=1 multi=3.0000 len=502	0.0000	502	0.4004	0.0000	0	0	0	0.0000	0	0.00
k127_207006 flag=1 multi=1.0000 len=443	0.0000	443	0.5079	0.0000	0	0	0	0.0000	0	0.00
k127_208628 flag=1 multi=14.0000 len=8956	0.1994	8956	0.4029	13.2983	1191	6	6	0.4183	0	0.54
k127_209076 flag=0 multi=9508.0000 len=6462	0.0181	6462	0.3429	1.8106	117	1	0	0.3590	0	0.13
k127_209090 flag=1 multi=15.0000 len=2793	0.0000	2793	0.3244	0.0000	0	0	0	0.0000	0	0.00
k127_209798 flag=1 multi=45.2047 len=938	0.0000	938	0.4520	0.0000	0	0	0	0.0000	0	0.00
k127_210062 flag=1 multi=8.0000 len=578	1.0329	578	0.3616	48.7889	282	2	2	0.3585	0	1.19
k127_210316 flag=1 multi=6.0000 len=646	0.0000	646	0.3684	0.0000	0	0	0	0.0000	0	0.00
k127_211715 flag=1 multi=4.0000 len=376	0.0000	376	0.5904	0.0000	0	0	0	0.0000	0	0.00
k127_211984 flag=0 multi=127.8106 len=1505	0.0000	1505	0.4505	0.0000	0	0	0	0.0000	0	0.00
k127_211990 flag=1 multi=4.0000 len=758	0.7876	758	0.4815	55.0132	417	2	2	0.4807	1	0.80
k127_212514 flag=1 multi=1356.0000 len=3831	370.6022	3831	0.4727	100.0000	3831	4991	4990	0.4791	272	284.58
k127_212606 flag=1 multi=4.0000 len=416	0.0000	416	0.3990	0.0000	0	0	0	0.0000	0	0.00
k127_212878 flag=1 multi=2.0000 len=659	0.0000	659	0.4067	0.0000	0	0	0	0.0000	0	0.00
k127_213108 flag=1 multi=5.0000 len=491	0.0000	491	0.3686	0.0000	0	0	0	0.0000	0	0.00
k127_213303 flag=1 multi=16.7670 len=5788	0.0000	5788	0.5684	0.0000	0	0	0	0.0000	0	0.00
k127_213750 flag=1 multi=6.0000 len=606	0.0000	606	0.4224	0.0000	0	0	0	0.0000	0	0.00
k127_214070 flag=1 multi=32.0000 len=669	0.0000	669	0.3692	0.0000	0	0	0	0.0000	0	0.00
k127_214076 flag=1 multi=2.0000 len=433	0.0000	433	0.4965	0.0000	0	0	0	0.0000	0	0.00
k127_214951 flag=1 multi=1.0000 len=300	0.0000	300	0.4967	0.0000	0	0	0	0.0000	0	0.00
k127_215178 flag=1 multi=13.0000 len=2842	0.0000	2842	0.5267	0.0000	0	0	0	0.0000	0	0.00
k127_215367 flag=1 multi=14.0000 len=741	0.0000	741	0.4588	0.0000	0	0	0	0.0000	0	0.00
k127_215639 flag=1 multi=20.0000 len=1111	0.0000	1111	0.4464	0.0000	0	0	0	0.0000	0	0.00
k127_215957 flag=1 multi=6.0000 len=300	0.0000	300	0.4767	0.0000	0	0	0	0.0000	0	0.00
k127_216087 flag=1 multi=14.0000 len=1167	0.0000	1167	0.3470	0.0000	0	0	0	0.0000	0	0.00
k127_217988 flag=1 multi=1.0000 len=384	0.0000	384	0.5286	0.0000	0	0	0	0.0000	0	0.00
k127_218753 flag=1 multi=4.0000 len=442	0.0000	442	0.3643	0.0000	0	0	0	0.0000	0	0.00
