Label,RdRp GenBank Acc,NCBI Tax ID,virus name,taxonomy,Family,Checked,Host
221272056,B2ZDY2.1,46919,Whitewater_Arroyo_mammarenavirus,Viruses;ssRNA viruses;ssRNA negative-strand viruses;Arenaviridae;Mammarenavirus;Whitewater Arroyo mammarenavirus,Arenaviridae,y,Mammals
761719476,YP_009121772.1,1965063,DeBrazzas_monkey_arterivirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;Arterivirus;DeBrazzas monkey arterivirus",Arteriviridae,y,Mammals
298161402,ADI58994.1,11047,Equine_arteritis_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;Arterivirus;Equine arteritis virus",Arteriviridae,y,Mammals
755573851,YP_009118960.1,1965064,Forest_pouched_giant_rat_arterivirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;Arterivirus;Forest pouched giant rat arterivirus",Arteriviridae,y,Mammals
961553076,ALS54322.1,1737586,Free_State_vervet_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;unclassified Arteriviridae;Free State vervet virus",Arteriviridae,y,Mammals
1023302089,ANB32502.1,1737586,Free_State_vervet_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;unclassified Arteriviridae;Free State vervet virus",Arteriviridae,y,Mammals
985583720,YP_009221993.1,1823757,Kafue_kinda_x_chacma_baboon_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;unclassified Arteriviridae;Kafue kinda x chacma baboon virus",Arteriviridae,y,Mammals
1122810957,APP93322.1,1885929,Kibale_red_colobus_virus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;Arterivirus;Kibale red colobus virus 1",Arteriviridae,y,Mammals
576939039,AHH54035.1,1936072,Kibale_red_colobus_virus_2,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;Arterivirus;Kibale red colobus virus 2",Arteriviridae,y,Mammals
566594645,YP_001008394.2,11048,Lactate_dehydrogenase_elevating_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;Arterivirus;Lactate dehydrogenase-elevating virus",Arteriviridae,y,Mammals
62510944,Q06502.2,300015,Lactate_dehydrogenase_elevating_virus_C,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;Arterivirus;Lactate dehydrogenase-elevating virus;Lactate dehydrogenase elevating virus C",Arteriviridae,y,Mammals
302393818,Q04561.3,11049,Lelystad_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;unclassified Arteriviridae;Porcine reproductive and respiratory syndrome virus;Lelystad virus",Arteriviridae,y,Mammals
686028889,AIP91298.1,1546177,Mikumi_yellow_baboon_virus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;Arterivirus;Mikumi yellow baboon virus 1",Arteriviridae,y,Mammals
827047244,YP_009140475.1,1658615,Pebjah_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;Arterivirus;Pebjah virus",Arteriviridae,y,Mammals
545484326,AGW31683.1,28344,Porcine_reproductive_and_respiratory_syndrome_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;unclassified Arteriviridae;Porcine reproductive and respiratory syndrome virus",Arteriviridae,y,Mammals
937360625,ALI16786.1,1734440,Rat_arterivirus_4,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;unclassified Arteriviridae;Rat arterivirus 4",Arteriviridae,y,Mammals
971761344,YP_009214659.1,1734439,Rat_arterivirus_Jilin2014,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;unclassified Arteriviridae;Rat arterivirus Jilin2014",Arteriviridae,y,Mammals
429998836,AGA19078.1,38143,Simian_hemorrhagic_fever_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;Arterivirus;Simian hemorrhagic fever virus",Arteriviridae,y,Mammals
675118275,AIL48081.1,38143,Simian_hemorrhagic_fever_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;Arterivirus;Simian hemorrhagic fever virus",Arteriviridae,y,Mammals
807641843,AKC89292.1,38143,Simian_hemorrhagic_fever_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;Arterivirus;Simian hemorrhagic fever virus",Arteriviridae,y,Mammals
1129842108,AEU12347.3,1118369,Wobbly_possum_disease_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae;Wobbly possum disease virus",Arteriviridae,y,Mammals
1132370836,YP_009336874.1,1922899,Hubei_leech_virus_1,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei leech virus 1,Astro-Poty,y,Annelids
855034440,YP_009154706.1,1671382,Astrovirus_Er_SZAL6_HUN_2011,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Astrovirus Er/SZAL6/HUN/2011",Astroviridae,y,Birds
224466257,ACN44170.1,568715,Astrovirus_MLB1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Astrovirus MLB1",Astroviridae,y,Mammals
1098883926,APB03098.1,683172,Astrovirus_MLB2,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Astrovirus MLB2",Astroviridae,y,Mammals
410493724,YP_006905853.1,1247114,Astrovirus_MLB3,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Astrovirus MLB3",Astroviridae,y,Mammals
299766665,ADJ38390.1,858506,Astrovirus_rat_RS118_HKG_2007,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Astrovirus rat/RS118/HKG/2007",Astroviridae,y,Mammals
410493718,YP_006905859.1,683174,Astrovirus_VA3,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Astrovirus VA3",Astroviridae,y,Mammals
410493721,YP_006905856.1,1247113,Astrovirus_VA4,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Astrovirus VA4",Astroviridae,y,Mammals
295853616,ADG45752.1,336960,Avian_nephritis_virus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Avastrovirus;unclassified Avastrovirus;Chicken astrovirus;Avian nephritis virus 1",Astroviridae,y,Birds
987385198,AMD81608.1,1803391,Bastrovirus_2,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Bastrovirus 2",Astroviridae,y,Mammals
987385194,AMD81605.1,1803390,Bastrovirus_3,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Bastrovirus 3",Astroviridae,y,Mammals
987385190,AMD81602.1,1803389,Bastrovirus_6,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Bastrovirus 6",Astroviridae,y,Mammals
1126394272,YP_009333174.1,1906170,Bastrovirus_like_virus_VietNam_Bat_17819_21,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Bastrovirus-like_virus/VietNam/Bat/17819_21",Astroviridae,y,Mammals
1124147456,APQ43035.1,1906171,Bastrovirus_VietNam_Bat_16715_30,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Bastrovirus/VietNam/Bat/16715_30",Astroviridae,y,Mammals
1126394269,YP_009333167.1,1906173,Bastrovirus_VietNam_Porcine_17489_85,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Bastrovirus/VietNam/Porcine/17489_85",Astroviridae,y,Mammals
1126394261,YP_009333158.1,1906178,Bastrovirus_VietNam_Rat_16715_58,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Bastrovirus/VietNam/Rat/16715_58",Astroviridae,y,Mammals
194579983,ACF75854.1,548468,Bat_astrovirus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bat astrovirus 1",Astroviridae,y,Mammals
194579985,ACF75855.1,548468,Bat_astrovirus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bat astrovirus 1",Astroviridae,y,Mammals
194579989,ACF75857.1,548468,Bat_astrovirus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bat astrovirus 1",Astroviridae,y,Mammals
194579991,ACF75858.1,548468,Bat_astrovirus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bat astrovirus 1",Astroviridae,y,Mammals
194579993,ACF75859.1,548468,Bat_astrovirus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bat astrovirus 1",Astroviridae,y,Mammals
194579995,ACF75860.1,548468,Bat_astrovirus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bat astrovirus 1",Astroviridae,y,Mammals
194579999,ACF75862.1,548468,Bat_astrovirus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bat astrovirus 1",Astroviridae,y,Mammals
194580002,ACF75864.1,548468,Bat_astrovirus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bat astrovirus 1",Astroviridae,y,Mammals
225380918,ACN88713.1,627525,Bat_astrovirus_Ha_Guangxi_LS11_2007,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bat astroviruses;Bat astrovirus Ha/Guangxi/LS11/2007",Astroviridae,y,Mammals
225380909,ACN88707.1,627576,Bat_astrovirus_Tm_Guangxi_LD38_2007,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bat astroviruses;Bat astrovirus Tm/Guangxi/LD38/2007",Astroviridae,y,Mammals
225380915,ACN88711.1,627584,Bat_astrovirus_Tm_Guangxi_LD71_2007,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bat astroviruses;Bat astrovirus Tm/Guangxi/LD71/2007",Astroviridae,y,Mammals
225380912,ACN88709.1,627585,Bat_astrovirus_Tm_Guangxi_LD77_2007,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bat astroviruses;Bat astrovirus Tm/Guangxi/LD77/2007",Astroviridae,y,Mammals
1126394309,YP_009333212.1,1922353,Beihai_astro_like_virus,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Beihai astro-like virus,Astroviridae,y,Vertebrates
238684385,ACR54279.1,645425,Bottlenose_dolphin_astrovirus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bottlenose dolphin astrovirus 1",Astroviridae,y,Mammals
922959821,BAS29598.1,1435485,Bovine_astrovirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bovine astrovirus",Astroviridae,y,Mammals
922959777,BAS29616.1,1435485,Bovine_astrovirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bovine astrovirus",Astroviridae,y,Mammals
922959785,BAS29622.1,1435485,Bovine_astrovirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bovine astrovirus",Astroviridae,y,Mammals
922959797,BAS29631.1,1435485,Bovine_astrovirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bovine astrovirus",Astroviridae,y,Mammals
589892874,YP_009010952.1,1027244,Bovine_astrovirus_B170_HK,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bovine astrovirus B170/HK",Astroviridae,y,Mammals
1043489722,ANS57171.1,1881636,Bovine_astrovirus_CH13_NeuroS1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Bovine astrovirus CH13;Bovine astrovirus CH13/NeuroS1",Astroviridae,y,Mammals
343458960,AEM37636.1,1073951,California_sea_lion_astrovirus_10,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;California sea lion astrovirus 10",Astroviridae,y,Mammals
343458948,AEM37627.1,1073957,California_sea_lion_astrovirus_8,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;California sea lion astrovirus 8",Astroviridae,y,Mammals
1124098333,APQ41665.1,1157338,Canine_astrovirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Canine astrovirus",Astroviridae,y,Mammals
1132370738,YP_009336808.1,1922764,Changjiang_astro_like_virus,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Changjiang astro-like virus,Astroviridae,y,Vertebrates
1036579187,AEE88304.2,336959,Chicken_astrovirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Avastrovirus;unclassified Avastrovirus;Chicken astrovirus",Astroviridae,y,Birds
385889503,AFI98758.1,336959,Chicken_astrovirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Avastrovirus;unclassified Avastrovirus;Chicken astrovirus",Astroviridae,y,Birds
385719289,AFI71936.1,871260,Dog_astrovirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Dog astrovirus",Astroviridae,y,Mammals
692401930,AGO67214.1,1239441,Duck_astrovirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Avastrovirus;Avastrovirus 3;Duck astrovirus",Astroviridae,y,Birds
613475609,AHX26591.1,1239441,Duck_astrovirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Avastrovirus;Avastrovirus 3;Duck astrovirus",Astroviridae,y,Birds
284157376,ADB79812.1,707882,Duck_astrovirus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Avastrovirus;unclassified Avastrovirus;Duck astrovirus GII.A;Duck astrovirus 1",Astroviridae,y,Birds
658109749,AID55206.1,1517684,Duck_astrovirus_CPH,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Avastrovirus;unclassified Avastrovirus;Duck astrovirus CPH",Astroviridae,y,Birds
674269310,YP_009052461.1,1538452,Feline_astrovirus_D1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Feline astrovirus D1",Astroviridae,y,Mammals
484400093,AGK45543.1,1328104,Fox_astrovirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Fox astrovirus",Astroviridae,y,Mammals
262166847,YP_003275951.1,682382,HMO_Astrovirus_A,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;HMO Astrovirus A",Astroviridae,y,Mammals
1125811762,YP_009330019.1,1922837,Hubei_astro_like_virus,Viruses;unclassified RNA viruses;unclassified RNA viruses ShiM-2016;Hubei astro-like virus,Astroviridae,y,Vertebrates
81937308,Q67726.1,12456,Human_astrovirus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;Mamastrovirus 1;Human astrovirus 1",Astroviridae,y,Mammals
664651928,YP_009047078.1,1518575,Human_astrovirus_BF34,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Burkina Faso astrovirus;Human astrovirus BF34",Astroviridae,y,Mammals
712218375,AIW65521.1,1570321,Human_astrovirus_UK1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Human astrovirus UK1",Astroviridae,y,Mammals
469615333,AGH62581.1,1239565,Mamastrovirus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;Mamastrovirus 1",Astroviridae,y,Mammals
313506254,ADR65075.1,1239574,Mamastrovirus_10,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;Mamastrovirus 10",Astroviridae,y,Mammals
31580558,NP_059945.2,1239577,Mamastrovirus_13,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;Mamastrovirus 13",Astroviridae,y,Mammals
1154835098,SIP85308.1,1239577,Mamastrovirus_13,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;Mamastrovirus 13",Astroviridae,y,Mammals
671722103,AII82242.1,1239566,Mamastrovirus_2,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;Mamastrovirus 2",Astroviridae,y,Mammals
700075217,YP_009094278.1,1239567,Mamastrovirus_3,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;Mamastrovirus 3",Astroviridae,y,Mammals
407868431,YP_006843891.1,1141625,Murine_astrovirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Murine astrovirus",Astroviridae,y,Mammals
417379895,AFX61314.1,1105378,Porcine_astrovirus_2,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 2",Astroviridae,y,Mammals
1150560414,BAX00186.1,1105378,Porcine_astrovirus_2,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 2",Astroviridae,y,Mammals
1150560430,BAX00198.1,1254425,Porcine_astrovirus_3,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 3",Astroviridae,y,Mammals
1150560486,BAX00240.1,1105379,Porcine_astrovirus_4,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4",Astroviridae,y,Mammals
354682133,AER30002.1,1093928,Porcine_astrovirus_5,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;unclassified Astroviridae;Porcine astrovirus 5",Astroviridae,y,Mammals
310769932,ADP21510.1,909668,Porcine_astrovirus_PAstV_2_2007_HUN,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;Mamastrovirus 3;Porcine astrovirus PAstV-2/2007/HUN",Astroviridae,y,Mammals
1150146943,YP_009345898.1,1961665,Qinghai_Himalayan_marmot_astrovirus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Qinghai Himalayan marmot astrovirus 1",Astroviridae,y,Mammals
1150146976,YP_009345903.1,1961666,Qinghai_Himalayan_marmot_astrovirus_2,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Qinghai Himalayan marmot astrovirus 2",Astroviridae,y,Mammals
700074633,YP_009094053.1,1161132,Rabbit_astrovirus_TN_2208_2010,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Rabbit astrovirus TN/2208/2010",Astroviridae,y,Mammals
182671624,Q9JH69.3,364370,Turkey_astrovirus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Avastrovirus;Avastrovirus 1;Turkey astrovirus 1",Astroviridae,y,Birds
312232057,NP_987087.2,246343,Turkey_astrovirus_2,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Avastrovirus;Avastrovirus 3;Turkey astrovirus 2",Astroviridae,y,Birds
